rest,rest_code,review,wdate,review_count,clean_review,emotion
우천칡냉면,19567237,"점심시간이고, 날도 더워서 그런지 사람이 꽉 차있습니다. 대기하는 곳이 따로 없고 신발신는 곳이 좁아서 나가는 사람과 대기하는 사람이 엉킵니다. 이 점은 조금 불편했습니다. 15분 정도 기다렸다가 자리에 착석했습니다.서빙하시는 분이 남1, 여2 총 세분이 계시는데 회전율이 그렇게 좋아보이진 않습니다. 음식을 먼저 빼는 것 보다는 다 드신 상을 치우는 게 더 우선순위 느낌이 들었습니다. 냉면이 오랫동안 앉아서 먹는 음식은 아닌지라 사람이 한 번에 찻다가 훅훅 빠집니다.포장과 배달주문도 있어서 홀이 더 밀리는 것 같기도 합니다. 간이 기본적으로 되어있고 맛이 좋습니다. 기다린 시간부터 음식을 맛보기까지는 40분 정도 걸린 것 같습니다. 매장보다는 배달로 다음에 한번 더 시켜먹을 것 같습니다 ~~",2025-07-31,194,점심시간이고 날도 더워서 그런지 사람이 꽉 차있습니다 대기하는 곳이 따로 없고 신발신는 곳이 좁아서 나가는 사람과 대기하는 사람이 엉킵니다 이 점은 조금 불편했습니다 15분 정도 기다렸다가 자리에 착석했습니다서빙하시는 분이 남1 여2 총 세분이 계시는데 회전율이 그렇게 좋아보이진 않습니다 음식을 먼저 빼는 것 보다는 다 드신 상을 치우는 게 더 우선순위 느낌이 들었습니다 냉면이 오랫동안 앉아서 먹는 음식은 아닌지라 사람이 한 번에 찻다가 훅훅 빠집니다포장과 배달주문도 있어서 홀이 더 밀리는 것 같기도 합니다 간이 기본적으로 되어있고 맛이 좋습니다 기다린 시간부터 음식을 맛보기까지는 40분 정도 걸린 것 같습니다 매장보다는 배달로 다음에 한번 더 시켜먹을 것 같습니다,
우천칡냉면,19567237,"살얼음 가득하고 냉면 한그릇 다먹을때까지 얼음 남아있어요~!!가게도 완전 시원해요, 에어컨이랑 선풍기 빵빵해서 추울수있어요한그릇 양이 애매한 느낌이라 곱빼기나 사리추가 추천해요~~😋👍",2025-06-18,194,살얼음 가득하고 냉면 한그릇 다먹을때까지 얼음 남아있어요가게도 완전 시원해요 에어컨이랑 선풍기 빵빵해서 추울수있어요한그릇 양이 애매한 느낌이라 곱빼기나 사리추가 추천해요,
우천칡냉면,19567237,정말 맛있어요! 새콤매콤시원한 맛!👍비빔냉면은 소스맛이 확실하네요!!!오늘 처음 갔는데 또 가고싶어요!!!백화주차장에 주차하면 주차권을 찍어줍니다.,2025-06-04,194,정말 맛있어요 새콤매콤시원한 맛비빔냉면은 소스맛이 확실하네요오늘 처음 갔는데 또 가고싶어요백화주차장에 주차하면 주차권을 찍어줍니다,
궁,12012617,처음 음식 나오기 시작할 때 찍고 맛 음미하고 감탄하느라 사진도 안 찍었네요. 음식 한 점 한점에 집중하게 되는 초고퀄리티 음식이었어요.ㅠㅠ 요알못이지만 음식들이 msg없는데 간이 딱 맞는 처음 경험해보는 식사코스였어요. 빠지는 음식없이 모든 차려지는 음식들에서 정성과 완벽함을 느낄 수 있었습니다. 가격은 오히려 가성비 있다는 생각까지 들었습니다. 나오는 요리와 재료를 생각해보면 더 비싸야 되는 게 아닌가 하는 생각이 들 정도로..이런 요리를 경험할 수 있게 해주신 사장님께 감사드립니다.,2025-10-15,126,처음 음식 나오기 시작할 때 찍고 맛 음미하고 감탄하느라 사진도 안 찍었네요 음식 한 점 한점에 집중하게 되는 초고퀄리티 음식이었어요 요알못이지만 음식들이 없는데 간이 딱 맞는 처음 경험해보는 식사코스였어요 빠지는 음식없이 모든 차려지는 음식들에서 정성과 완벽함을 느낄 수 있었습니다 가격은 오히려 가성비 있다는 생각까지 들었습니다 나오는 요리와 재료를 생각해보면 더 비싸야 되는 게 아닌가 하는 생각이 들 정도로이런 요리를 경험할 수 있게 해주신 사장님께 감사드립니다,
궁,12012617,"10년 전 쯤 가족여행으로 방문하고,여기 두텁떡 맛을 못잊어 부산에서 여기저기 돌아다녀봤지만 실패. 이번 여행에 다시 찾아왔어요.건물이 아주 회장님댁처럼 멋지게 변했네요.두텁떡 뿐 아니라 모든 요리와 찬들이 그때와 같이 정갈하고 (정말 끝내주게) 맛있습니다. 장어요리 그리워할 것 같아요. 리뷰에 간이 짜고 달다는 말이 있던데 전혀요. 모든 음식 간이 너무 적절했습니다~ 너비아니는 좀 달았지만 그 외에는 다 좋았어요.김, 깻잎같은 반찬마저 예술입니다..오랜만에 행복한 미식경험 하고 갑니다.",2025-05-05,126,10년 전 쯤 가족여행으로 방문하고여기 두텁떡 맛을 못잊어 부산에서 여기저기 돌아다녀봤지만 실패 이번 여행에 다시 찾아왔어요건물이 아주 회장님댁처럼 멋지게 변했네요두텁떡 뿐 아니라 모든 요리와 찬들이 그때와 같이 정갈하고 정말 끝내주게 맛있습니다 장어요리 그리워할 것 같아요 리뷰에 간이 짜고 달다는 말이 있던데 전혀요 모든 음식 간이 너무 적절했습니다 너비아니는 좀 달았지만 그 외에는 다 좋았어요김 깻잎같은 반찬마저 예술입니다오랜만에 행복한 미식경험 하고 갑니다,
궁,12012617,"상견례자리라서 사진을 못찍었어요, 일단 룸예약했을때 천장이 뚫려있어서 방음이안되요,2층이있는데 2층에서 사람들이 왔다갔다하면서저희를 내려다봐요, 음식은 대체적으로 다 맛있었어요. 미역국이 짰던거 빼곤. 후식에 과일이라도 나오던지해야지, 아로니아블루베리 한잔씩만 나왔구요. 놋그릇이 고급졌어요.",2025-08-23,126,상견례자리라서 사진을 못찍었어요 일단 룸예약했을때 천장이 뚫려있어서 방음이안되요2층이있는데 2층에서 사람들이 왔다갔다하면서저희를 내려다봐요 음식은 대체적으로 다 맛있었어요 미역국이 짰던거 빼곤 후식에 과일이라도 나오던지해야지 아로니아블루베리 한잔씩만 나왔구요 놋그릇이 고급졌어요,
궁,12012617,일단 음식도 괜찮고 분위기도 좋은데요 층고가 높은데 에어컨과의 거리가 멀어서 선풍기를 켜도 덥더라고요 그리고 음식 나오는 속도가 너무 느려요 아무리 코스요리라도 속도를 봐가면서 줘야되는데 너무 느리더라고요 그리고 아주머니직원분 서비스마인드 좀 기르시길 귀한 시간 귀한 돈내고 중요한자리 마련했는데 음식나오는 속도 좀 신경써달라고 했더니 툴툴거리는 듯한 불친절한 태도때문에 기분 나빴어요 개선 필요합니다,2025-06-15,126,일단 음식도 괜찮고 분위기도 좋은데요 층고가 높은데 에어컨과의 거리가 멀어서 선풍기를 켜도 덥더라고요 그리고 음식 나오는 속도가 너무 느려요 아무리 코스요리라도 속도를 봐가면서 줘야되는데 너무 느리더라고요 그리고 아주머니직원분 서비스마인드 좀 기르시길 귀한 시간 귀한 돈내고 중요한자리 마련했는데 음식나오는 속도 좀 신경써달라고 했더니 툴툴거리는 듯한 불친절한 태도때문에 기분 나빴어요 개선 필요합니다,
궁,12012617,분위기도 좋고 맛있어요😀,2025-04-24,126,분위기도 좋고 맛있어요,
궁,12012617,부모님과 좋은시간 보내고 왔습니다.,2025-02-16,126,부모님과 좋은시간 보내고 왔습니다,
궁,12012617,"전주 여행 중에 방문하여 류코스를 먹었어요. 높은 천장이 주는 공간의 부유함에 만족하나, 이런 고급 식당치고 간이 참 쎕니다.잡채는 깨작깨작 먹어야 했고, 회랑 나오는 야채무침도... 장어 볶음은 그냥 남겼는데.... 버섯 강정은 단짠의 극치... 내가 이걸 남겼으니... 보통 죄의식이 들어도 못 남겼을 텐데.... ㅎㅎ처음에 음식이 너무 빨리 나와서 요청했더니 천천히 주셨구요.먹다가 플라스틱 조각이 나왔는데, 음식은 바로 교체해 주었지만 계산 때 총 지배인님은 아무 말이 없으시네요.",2024-07-22,126,전주 여행 중에 방문하여 류코스를 먹었어요 높은 천장이 주는 공간의 부유함에 만족하나 이런 고급 식당치고 간이 참 쎕니다잡채는 깨작깨작 먹어야 했고 회랑 나오는 야채무침도 장어 볶음은 그냥 남겼는데 버섯 강정은 단짠의 극치 내가 이걸 남겼으니 보통 죄의식이 들어도 못 남겼을 텐데 ㅎㅎ처음에 음식이 너무 빨리 나와서 요청했더니 천천히 주셨구요먹다가 플라스틱 조각이 나왔는데 음식은 바로 교체해 주었지만 계산 때 총 지배인님은 아무 말이 없으시네요,
궁,12012617,먹느라사진이없어서아쉽네요가족모임이라 미리예약하고잘치뤘어요음식도깔끔하고분위기자체가고급져서만족스러웠어요~~,2024-08-31,126,먹느라사진이없어서아쉽네요가족모임이라 미리예약하고잘치뤘어요음식도깔끔하고분위기자체가고급져서만족스러웠어요,
궁,12012617,굿,2024-12-08,126,굿,
궁,12012617,"상견례하려고 예약했는데 정말 별로였습니다.음식은 짜고 나오는 건 빨랐다 느렸다 맞춰지지 않고, 방처럼 나눠져있으면 뭐하나요.천장이 뚫려있어서 앞에서 음식 준비하는 이야기, 일하시는 분들끼리 수다 떠는 거 다 들려서 집중이 하나도 되지 않았습니다.",2024-07-28,126,상견례하려고 예약했는데 정말 별로였습니다음식은 짜고 나오는 건 빨랐다 느렸다 맞춰지지 않고 방처럼 나눠져있으면 뭐하나요천장이 뚫려있어서 앞에서 음식 준비하는 이야기 일하시는 분들끼리 수다 떠는 거 다 들려서 집중이 하나도 되지 않았습니다,
장수천,20177028,"평소 가족모임할때 자주 가는곳인데 친구들 모임에도 장수천에서 했어요😊 언제 먹어도 맛있네요. 새우탕뿐만 아니라 오리주물럭, 송어도 정말 최고예요!! 조만간 부모님 모시고 또 가야겠어요:)",2025-06-18,53,평소 가족모임할때 자주 가는곳인데 친구들 모임에도 장수천에서 했어요 언제 먹어도 맛있네요 새우탕뿐만 아니라 오리주물럭 송어도 정말 최고예요 조만간 부모님 모시고 또 가야겠어요,
장수천,20177028,매번 올때마다 너무 맛있게 잘 먹었어요~반찬도 메인도 다 너무 맛있어요,2025-06-04,53,매번 올때마다 너무 맛있게 잘 먹었어요반찬도 메인도 다 너무 맛있어요,
장수천,20177028,맛있고 양도 넉넉하네요 잘 먹고 갑니다 또 올게요~,2025-02-18,53,맛있고 양도 넉넉하네요 잘 먹고 갑니다 또 올게요,
장수천,20177028,반찬들도 다 맛있고 진짜 보양식처럼 너무 든든하게 잘 먹었습니다!! 감사합니다,2024-09-29,53,반찬들도 다 맛있고 진짜 보양식처럼 너무 든든하게 잘 먹었습니다 감사합니다,
장수천,20177028,맛있어요,2024-08-19,53,맛있어요,
장수천,20177028,민물새우탕 맛있고 양도 푸짐해서~양이 적은 분들은 담아올수있는 반찬통 필참하세요,2024-05-05,53,민물새우탕 맛있고 양도 푸짐해서양이 적은 분들은 담아올수있는 반찬통 필참하세요,
장수천,20177028,ㅁㅁ,2024-07-23,53,ㅁㅁ,
장수천,20177028,굿,2024-03-21,53,굿,
장수천,20177028,밋있고 가성비좋았어요,2024-01-19,53,밋있고 가성비좋았어요,
장수천,20177028,굿,2024-02-09,53,굿,
곤지암할매소머리국밥,1210822029,맛있어요!! 반찬도 맛있고 알차게 나와서 든든한 한 끼 먹을 수 있어 너무 좋아요. 무엇보다 사장님이 친절하시고 따뜻해요. 번창하세요!:),2025-10-28,100,맛있어요 반찬도 맛있고 알차게 나와서 든든한 한 끼 먹을 수 있어 너무 좋아요 무엇보다 사장님이 친절하시고 따뜻해요 번창하세요,
곤지암할매소머리국밥,1210822029,포장해서 먹었어요! 얼큰나주곰탕 & 육개장 완전 맛있습니다☺️🩷 사장님도 완전 친절하시구 양도 듬뿍인데 불만인 분들은 뭐가 불만인지 모르겠다는.. 요즘 가격 안 오른곳이 없는데 말이죠🥲 암튼 여기 추천합니다 드셔보세요!!,2025-03-10,100,포장해서 먹었어요 얼큰나주곰탕 육개장 완전 맛있습니다 사장님도 완전 친절하시구 양도 듬뿍인데 불만인 분들은 뭐가 불만인지 모르겠다는 요즘 가격 안 오른곳이 없는데 말이죠 암튼 여기 추천합니다 드셔보세요,
곤지암할매소머리국밥,1210822029,보통 평범한 국밥집인것같아요,2025-02-22,100,보통 평범한 국밥집인것같아요,
곤지암할매소머리국밥,1210822029,나주곰탕 9천원짜리 주문했는데 특 추가 4천원입니다만삼천원에 먹었어요 중국집도 곱빼기가 1-2천원으로 알고있는데 많지도 않던 국밥이 4천원 받아서 놀랐네요맛은 그냥 비추,2024-12-23,100,나주곰탕 9천원짜리 주문했는데 특 추가 4천원입니다만삼천원에 먹었어요 중국집도 곱빼기가 12천원으로 알고있는데 많지도 않던 국밥이 4천원 받아서 놀랐네요맛은 그냥 비추,
곤지암할매소머리국밥,1210822029,포장을 해와서 먹었는데 깔끔하고 맛이 있어요.,2024-11-12,100,포장을 해와서 먹었는데 깔끔하고 맛이 있어요,
곤지암할매소머리국밥,1210822029,포장하여 집에 와서 끓여 먹었는데 맛이 좋아요.,2024-10-25,100,포장하여 집에 와서 끓여 먹었는데 맛이 좋아요,
곤지암할매소머리국밥,1210822029,보글보글보글보글보글 기본 소머리국밥,2024-10-04,100,보글보글보글보글보글 기본 소머리국밥,
곤지암할매소머리국밥,1210822029,뜨끈한 소머리국밥잘 먹고 갑니다.,2024-09-05,100,뜨끈한 소머리국밥잘 먹고 갑니다,
곤지암할매소머리국밥,1210822029,도가니탕 뚝배기불고기,2024-10-14,100,도가니탕 뚝배기불고기,
하가수산,1848061255,진짜맛잇어요또올거에요,2025-09-28,125,진짜맛잇어요또올거에요,
하가수산,1848061255,"회식을 위해 하가지구 횟집을 찾아보다가 하가횟집을 발견해서 예약해서 갔어요광우+우럭, 대방어 이렇게 시켰는데 회가 신선하니 너무 맛있었어요ㅋㅋㅋㅋㅋㅋ 저희도 맛있게 먹다가 '회만추가(3만원)'을 했는데 거의 메인 회 시켰을떄처럼 양이 많더라구요 약간 룸형식으로 된 공간도 많아서 대화집중하면서 먹기 좋았어요재방문할 의향 너무 있고 추천합니다~~",2024-12-04,125,회식을 위해 하가지구 횟집을 찾아보다가 하가횟집을 발견해서 예약해서 갔어요광우우럭 대방어 이렇게 시켰는데 회가 신선하니 너무 맛있었어요ㅋㅋ 저희도 맛있게 먹다가 회만추가3만원을 했는데 거의 메인 회 시켰을떄처럼 양이 많더라구요 약간 룸형식으로 된 공간도 많아서 대화집중하면서 먹기 좋았어요재방문할 의향 너무 있고 추천합니다,
하가수산,1848061255,맛있어요,2025-04-05,125,맛있어요,
하가수산,1848061255,진짜 너무 맛있어요!!!! ㅠㅠㅠㅠㅜ 꼭 오세요!!,2024-12-31,125,진짜 너무 맛있어요 꼭 오세요,
하가수산,1848061255,여태까지 먹은 방어 중에 제일 맛있엇어요 !! 사이드 메뉴도 맛있어서 재방문 하고 싶어요 ~~!!,2024-11-23,125,여태까지 먹은 방어 중에 제일 맛있엇어요 사이드 메뉴도 맛있어서 재방문 하고 싶어요,
하가수산,1848061255,엄마 생일파티 했어요 회 맛있어요,2024-09-23,125,엄마 생일파티 했어요 회 맛있어요,
하가수산,1848061255,맛있어요,2024-10-03,125,맛있어요,
하가수산,1848061255,전주 하가지구 맛집 하가횟집에서 신메뉴 해물삼합 먹어봤어요 재료가 신선해서 좋았는데 양도 엄청 푸짐해서 세명이서 중 짜리 먹었는데도 배부르게 먹었어요! 특히나 함께 나오는 치즈에 콕 찍어먹으니까 너무 맛있더라구요🥺 그리고 하가횟집 가면 기본 반찬으로 나오는 고구마 튀김과 김치전이 바삭하고 맛있어요! 너무 알찬 구성에 맛도 있어서 다음에 또 방문할 것 같아요👍🏻👍🏻 하가횟집 해물삼합 완전 추천합니다!!🐚🦪🐚🦪,2024-01-20,125,전주 하가지구 맛집 하가횟집에서 신메뉴 해물삼합 먹어봤어요 재료가 신선해서 좋았는데 양도 엄청 푸짐해서 세명이서 중 짜리 먹었는데도 배부르게 먹었어요 특히나 함께 나오는 치즈에 콕 찍어먹으니까 너무 맛있더라구요 그리고 하가횟집 가면 기본 반찬으로 나오는 고구마 튀김과 김치전이 바삭하고 맛있어요 너무 알찬 구성에 맛도 있어서 다음에 또 방문할 것 같아요 하가횟집 해물삼합 완전 추천합니다,
하가수산,1848061255,이집 안친절하기로 왜케 유명한지...ㅎ,2024-09-30,125,이집 안친절하기로 왜케 유명한지ㅎ,
가정식셀프백반,1093000054,혼밥하기 좋고 메뉴도 다양하고 맛있어요^^,2025-11-25,44,혼밥하기 좋고 메뉴도 다양하고 맛있어요,
가정식셀프백반,1093000054,반찬 종류도 다양하고 맛있어요^^,2025-10-31,44,반찬 종류도 다양하고 맛있어요,
가정식셀프백반,1093000054,맛도 좋고 혼밥 하기 딱 좋아요^^,2025-10-30,44,맛도 좋고 혼밥 하기 딱 좋아요,
가정식셀프백반,1093000054,가성비도 좋고 혼밥하기 좋아요^^,2025-10-20,44,가성비도 좋고 혼밥하기 좋아요,
가정식셀프백반,1093000054,가정식 백반 반찬도 다양하고 혼밥 하기에 좋아요 사장님도 친절하시고 반찬들이 맛있어요^^마직막에 나갈실때 매실차도 있어요,2025-09-16,44,가정식 백반 반찬도 다양하고 혼밥 하기에 좋아요 사장님도 친절하시고 반찬들이 맛있어요마직막에 나갈실때 매실차도 있어요,
가정식셀프백반,1093000054,귯!!!!,2025-11-27,44,귯,
가정식셀프백반,1093000054,"반찬이 많고 맛있어요.토요일보다 평일이 더 맛있어요.1인 9,000원",2025-08-02,44,반찬이 많고 맛있어요토요일보다 평일이 더 맛있어요1인 9000원,
가정식셀프백반,1093000054,자주가는 식당입니다. 재료도 좋고 맛있습니다!!,2025-06-27,44,자주가는 식당입니다 재료도 좋고 맛있습니다,
가정식셀프백반,1093000054,"반찬 가지수도 많고,맛도 좋아요.나물많아서 비벼먹어도 맛있어요.사진보다 더 많이 나올때가 더 많아요.가성비맛집이 아니라,찐~!!! 맛집이예요.",2024-07-18,44,반찬 가지수도 많고맛도 좋아요나물많아서 비벼먹어도 맛있어요사진보다 더 많이 나올때가 더 많아요가성비맛집이 아니라찐 맛집이예요,
가정식셀프백반,1093000054,응식이 맛있고 가성비가 좋아요,2024-05-27,44,응식이 맛있고 가성비가 좋아요,
돼지치마집,1579531528,종종 방문하는 곳청국장이랑 반찬도 맛있고치마살 특히 품질이 좋음~,2025-10-28,75,종종 방문하는 곳청국장이랑 반찬도 맛있고치마살 특히 품질이 좋음,
돼지치마집,1579531528,지인들과 회식하려고 방문했습니다.세트 메뉴 구성이 알차고 양이 많아서 푸짐하게 먹을 수 있었습니다~~사장님도 친절하시구 반찬도 손수 만드신다고해서 그런지 맛이 좋았습니다~~,2025-07-25,75,지인들과 회식하려고 방문했습니다세트 메뉴 구성이 알차고 양이 많아서 푸짐하게 먹을 수 있었습니다사장님도 친절하시구 반찬도 손수 만드신다고해서 그런지 맛이 좋았습니다,
돼지치마집,1579531528,돼지치마집 본점 여행왔다가 소문듣고 와봤는데 ㄷ치마살이 예술입니다 반찬도 모두 다 맛있고 특히 청국장이 진하고 맛있었습니다 적극추천합니다,2025-07-25,75,돼지치마집 본점 여행왔다가 소문듣고 와봤는데 ㄷ치마살이 예술입니다 반찬도 모두 다 맛있고 특히 청국장이 진하고 맛있었습니다 적극추천합니다,
돼지치마집,1579531528,너무 맛있고 사장님이 친절해요~~♡♡,2025-07-25,75,너무 맛있고 사장님이 친절해요,
돼지치마집,1579531528,친절한 사장님맛있는 고기집,2025-04-04,75,친절한 사장님맛있는 고기집,
돼지치마집,1579531528,오랫만에 갔어요. 치맛살 부드럽고 맛있어요. 찬들도 다 괜찮고 청국장도 줘서 좋아요,2025-01-19,75,오랫만에 갔어요 치맛살 부드럽고 맛있어요 찬들도 다 괜찮고 청국장도 줘서 좋아요,
돼지치마집,1579531528,맛있어요 청국장도 진하고 맛있어요 동네맛집 이라 자주 갑니다,2024-10-12,75,맛있어요 청국장도 진하고 맛있어요 동네맛집 이라 자주 갑니다,
돼지치마집,1579531528,삼겹살 시켰는데 고기 질도 좋고주변에 콩나물과 김치도 함께 구워서 먹으니 너무 맛있더라구요 ㅎㅎ비빔냉면도 시켜서 고기와 함께 먹었네요 ㅎㅎ,2024-07-01,75,삼겹살 시켰는데 고기 질도 좋고주변에 콩나물과 김치도 함께 구워서 먹으니 너무 맛있더라구요 ㅎㅎ비빔냉면도 시켜서 고기와 함께 먹었네요 ㅎㅎ,
돼지치마집,1579531528,반찬이 정말 맛있어요. 반찬만 먹어도 될정도 ㅎㅎ밥까지 맛있네요.청국장은 따로 안시켜도 고기랑 같이 나오는데 정말 청국장 끝판왕 ㅎㅎ사장님이 친절하시고요. 대박나세요~,2024-05-01,75,반찬이 정말 맛있어요 반찬만 먹어도 될정도 ㅎㅎ밥까지 맛있네요청국장은 따로 안시켜도 고기랑 같이 나오는데 정말 청국장 끝판왕 ㅎㅎ사장님이 친절하시고요 대박나세요,
돼지치마집,1579531528,고기가 맛나고 나오는 청국장 김치찌개 맛있어요.늘 손님이많으니 어중간한 시간에 가시면 대기하실수있는곳.좀 늦은6시반쯤이용하실분은 꼭예약문의하세요,2024-09-30,75,고기가 맛나고 나오는 청국장 김치찌개 맛있어요늘 손님이많으니 어중간한 시간에 가시면 대기하실수있는곳좀 늦은6시반쯤이용하실분은 꼭예약문의하세요,
꾸꾸삼겹,1062743178,"전주 금암동 전북대 🌟 깔끔하고 양많은 삼겹살 고기구이 포장 배달 맛집 🌟고기양 부터 볶음밥 찌개세트 구성 까지 다양하게 선택가능‼️ 기름걱정 없이 깔끔하게💕 포장되있어 먹기 좋고, 집에서 구워먹는것 보다 더 맛있어요👍👍👍가성비 최고✌️ 혼밥 ✌️",2025-07-23,44,전주 금암동 전북대 깔끔하고 양많은 삼겹살 고기구이 포장 배달 맛집 고기양 부터 볶음밥 찌개세트 구성 까지 다양하게 선택가능 기름걱정 없이 깔끔하게 포장되있어 먹기 좋고 집에서 구워먹는것 보다 더 맛있어요가성비 최고 혼밥,
꾸꾸삼겹,1062743178,맛있어요! 믿고먹는 꾸꾸,2025-10-30,44,맛있어요 믿고먹는 꾸꾸,
꾸꾸삼겹,1062743178,고기 와 사이드 모두 강추 입니다 양도 많고 혼밥 하기 딱 좋아요 혼자 사시는 분들에겐 정말 최고의메뉴 인거 같아요 사장님도 너무 친절해요 ㅎㅎ,2025-05-17,44,고기 와 사이드 모두 강추 입니다 양도 많고 혼밥 하기 딱 좋아요 혼자 사시는 분들에겐 정말 최고의메뉴 인거 같아요 사장님도 너무 친절해요 ㅎㅎ,
꾸꾸삼겹,1062743178,전북대 삼겹살 맛집입니다! 집에서 혼자 구워먹기도 애매하고 고기집 가기도 애매할 때 배달로 먹을 수 있어거 좋아요!👍👍냉면과 고기조합 넘 좋아유,2025-02-23,44,전북대 삼겹살 맛집입니다 집에서 혼자 구워먹기도 애매하고 고기집 가기도 애매할 때 배달로 먹을 수 있어거 좋아요냉면과 고기조합 넘 좋아유,
꾸꾸삼겹,1062743178,금암동삼겹살 맛집에서 포장해왔습니다. 배민으로도 되는데 포장주문이 배달료도 안내고 좋아서 다녀왔답니다. 구성도 좋고 고기도 맛있게 익혀나와 고기냄새 베일 일도 없고 너무 맛있게 잘 먹었답니다. 세트도 있어서 냉면이나 공기밥이랑 같이 시켜먹으면 최고더라구요. 강추합니다.,2024-11-11,44,금암동삼겹살 맛집에서 포장해왔습니다 배민으로도 되는데 포장주문이 배달료도 안내고 좋아서 다녀왔답니다 구성도 좋고 고기도 맛있게 익혀나와 고기냄새 베일 일도 없고 너무 맛있게 잘 먹었답니다 세트도 있어서 냉면이나 공기밥이랑 같이 시켜먹으면 최고더라구요 강추합니다,
꾸꾸삼겹,1062743178,역시 꾸꾸삼겹입니다!!,2025-06-30,44,역시 꾸꾸삼겹입니다,
꾸꾸삼겹,1062743178,친절하고 진짜 맛있음!! 포장해서 혼밥하기도 넘 좋음!!일찍열어서 자취생존재에게 너무 좋은 혼밥 맛집!!🩶🩶🩶🩶🩶🩶🩶,2024-11-29,44,친절하고 진짜 맛있음 포장해서 혼밥하기도 넘 좋음일찍열어서 자취생존재에게 너무 좋은 혼밥 맛집,
꾸꾸삼겹,1062743178,굉장히 편하고 맛있었습니다!두툼한 삼겹살 최고최고,2024-11-24,44,굉장히 편하고 맛있었습니다두툼한 삼겹살 최고최고,
꾸꾸삼겹,1062743178,집에서 막 구워먹는듯한느낌!!!,2024-12-05,44,집에서 막 구워먹는듯한느낌,
꾸꾸삼겹,1062743178,전주 가성비 삼겹살 맛집으로 뽑히는 전북대 삼겹살집아로 배달 전문점이지만 가격대비 양도 푸짐하고 사이드에 두툼하지만 육즙 가늑한 삼겹살.목살은 진짜 언제먹어도 최고라 혼밥하거나 외식이 걱정일 때 식사 겸 안주로 추천드려요!,2024-11-07,44,전주 가성비 삼겹살 맛집으로 뽑히는 전북대 삼겹살집아로 배달 전문점이지만 가격대비 양도 푸짐하고 사이드에 두툼하지만 육즙 가늑한 삼겹살목살은 진짜 언제먹어도 최고라 혼밥하거나 외식이 걱정일 때 식사 겸 안주로 추천드려요,
현대옥진북점,17003529,이곳은 사장님께서 직접 주방을 운영하는 현대옥 진북점입니다. 일단 직원분들 친절하십니다. 그리고 위생모 마스크를 착용할 정도로 위생을 엄청 챙기는 곳입니다. 마늘 빻는 소리까지도 식사를 하다보면 다 들립니다. 마늘을 바로 빻아서 그때그때 국밥에 넣어줘서 최상의 콩나물국밥 국물맛을 유지해주는 추천해줄만한 현대옥 체인점입니다. 주차가 약간 힘든점이 있지만 콩나물국밥 한그릇 하시려면 후회하지 않으실겁니다.,2025-09-30,165,이곳은 사장님께서 직접 주방을 운영하는 현대옥 진북점입니다 일단 직원분들 친절하십니다 그리고 위생모 마스크를 착용할 정도로 위생을 엄청 챙기는 곳입니다 마늘 빻는 소리까지도 식사를 하다보면 다 들립니다 마늘을 바로 빻아서 그때그때 국밥에 넣어줘서 최상의 콩나물국밥 국물맛을 유지해주는 추천해줄만한 현대옥 체인점입니다 주차가 약간 힘든점이 있지만 콩나물국밥 한그릇 하시려면 후회하지 않으실겁니다,
현대옥진북점,17003529,아침식사차 방문하였습니다. 남부식과 황태콩나물국밥을 시켰는데 간은 딱 좋았습니다. 맛있는 콩나물국밥 잘먹었습니다. 그런데 오늘도 밥이 좀 질고 퍼진게 약간 실망스러웠습니다.,2025-10-31,165,아침식사차 방문하였습니다 남부식과 황태콩나물국밥을 시켰는데 간은 딱 좋았습니다 맛있는 콩나물국밥 잘먹었습니다 그런데 오늘도 밥이 좀 질고 퍼진게 약간 실망스러웠습니다,
현대옥진북점,17003529,"집앞이라자주가요.밥,콩나물 리필되고 다먹고난후 요쿠르트까지주세요. 맛있어요.",2025-08-31,165,집앞이라자주가요밥콩나물 리필되고 다먹고난후 요쿠르트까지주세요 맛있어요,
현대옥진북점,17003529,공연 보러 근처까지 왔어요.늘 먹는 현대옥 콩나물국밥의 맛과 전혀 다른 음식이네요..뭔가 감자탕이랑 같이 끓은 것 처럼..죄송하지만 재방문은 없습니다..,2025-08-31,165,공연 보러 근처까지 왔어요늘 먹는 현대옥 콩나물국밥의 맛과 전혀 다른 음식이네요뭔가 감자탕이랑 같이 끓은 것 처럼죄송하지만 재방문은 없습니다,
현대옥진북점,17003529,항상 맛있어요,2025-09-08,165,항상 맛있어요,
